"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
-2.10639620987481,2.34493570370491,-0.0307772548049164,0.914682284275672,-1.02898194449444,-1.34889243053604,-1.38708420402041,-1.77944685899047,-7.07154992985483,-0.595971952732821,0.542868810493172,-9.06649874756414,-0.457354066158351,-2.76388424047971,1.88503415276266,5.3133925426086,1.48920460215904,-3.74895486175435,-1.7451603092146,2.25811496215199
-1.20966218293336,1.33377270715655,1.50529067888546,-1.70981508234244,0.575888272004529,1.30091322761429,-1.48921483917455,2.1644072164627,-4.72317992940051,-1.82243763781603,-0.0785854217709628,-5.73766331973728,-0.808010242862828,-0.493800760960453,1.24998200319172,2.75381435834399,0.810717168469301,-3.08647512712983,-4.47131324570479,2.32437729925136
0.0423250751683557,-1.13096972732913,-2.5181416115932,5.00662803970035,-1.39044229087236,-2.81758478315929,1.18526814860938,-7.04850787446582,4.34398673296734,2.24578337108034,0.494072090641568,3.525813190234,1.46080351624474,-1.29330375904696,-0.436697719077799,3.2093260841383,-0.151991423775963,2.25456202131322,6.94968750634764,-1.78221263400994
-0.020327246430516,0.134611496817248,-1.64378741092684,2.46960398337564,0.866082011102828,0.0422926294183869,-0.860840075358438,-0.188295815201673,-3.08215903772332,-2.8065893958042,-1.35589332916017,-1.41371111240739,-1.3980243890067,-2.32888969181101,-1.18125998731011,2.34239632296632,0.278843142281331,-0.672369929399423,0.874695938758941,4.79422513661674
-1.19178379203694,1.98374600036792,-2.70615954875985,2.04832296441764,-0.214286776480169,-1.8095436510408,-0.346513641176965,-1.50678443898735,-3.17835399864921,-0.530129954513737,0.373981998396442,-3.4432944699944,-0.54056102766906,-2.24939923119554,-0.347409701512345,-0.0273420310313572,1.56289754947446,-0.21771787167924,0.661906455264373,1.40951356435887
-1.77924494952243,2.2294607173452,-0.111852079609514,-2.1553253610413,-0.578676540019731,-0.846182913565475,0.34040635078863,-0.298688047301084,1.24651784505943,2.55705696308677,2.43311715407449,-2.14928407557474,1.3324326716315,1.55669288387057,1.53442468536928,-2.71808712618596,1.76855368207662,0.304781568196345,-2.68770593825493,-4.99991824200775
0.780353123396528,0.0717516573722463,-0.428486038075576,0.946953186724339,-0.883851120090031,-1.14545083104184,-0.115630264256197,0.385194000902108,-4.62285790483502,-0.691436515180956,-1.05951299115706,-2.33355785535638,-1.14680766106316,-2.21089939512855,-0.508020404466056,-0.205841354090431,-0.689598117040136,-1.04747274334365,1.62099757302491,2.8350316167878
0.628593837798857,-2.01866338767081,-0.322851510441969,3.08963695207293,-0.466826221598349,-0.58982427956781,0.516037493005996,-4.10633815928551,3.52956704808945,0.640558046386377,-0.443651647073736,3.50099810137699,0.825694262408454,-0.409757221214448,-0.279326383310313,4.17482487140474,-0.979915489233119,0.990056996656003,4.39114810536759,-0.0133961744076072
-1.62639898993626,2.4623065611847,0.564813321701867,-2.28514606625717,0.242434780899953,0.390393079993556,-1.08172762425528,2.36212884530687,-4.631072797712,-0.757986885623526,0.779755251859682,-6.13714302906083,-0.559514579845193,-0.266472974239708,1.24478297366463,-0.342083948951491,1.54266898038518,-2.31619245380577,-4.79096884485887,0.476078372949894
2.55734770990294,-3.23606511427514,0.13551019076165,1.24129393722576,0.462811916245861,0.82932751401698,1.0308458062758,0.0122154315956063,4.76983098711056,-0.268470215296628,-1.61945527542613,7.81217025106857,-0.0461360525543838,0.86435969709458,-1.93919963734405,-1.20005721900432,-2.29297401861241,2.5243473245455,4.03889563459713,0.640497585083982
-2.35443040736774,1.60948485147024,2.15485447311444,-1.02147355684868,-2.15044455843318,-1.38138432486382,-0.378924724355439,-3.53955587552741,-1.75442101617399,3.07969789832752,2.32775505615526,-6.75403377283305,1.81292917107076,0.122742676249689,3.71064744309757,5.39438975505832,1.10532713125436,-2.97549799379198,-1.87724217283139,-3.87608287361773
1.02811486017681,-2.49181460212567,3.5205456544726,-1.88436573299932,0.912291149138527,2.9943124309541,-0.317301023451344,1.66281896960663,2.96902253524097,-0.77351785538901,-0.889039919632009,3.00184015923199,0.315944629696355,2.24654087227936,0.562351781014057,3.07843440588037,-1.68027082745469,-0.734388730679254,-1.62273686319686,0.246589219284151
-2.75163713981974,2.32097713604655,-0.887576097086818,-0.197550792593773,-0.82881711074541,-1.60020124854752,0.334922199088543,-3.77875266916033,3.07260359940457,3.26308925837275,3.13978537332042,-2.25707437821378,2.23322697621046,1.2203480265794,2.09288300239037,0.734785249160793,2.45445889436542,0.495650734226335,-1.28368244138284,-5.93872211196551
1.36529663681208,-1.89186593183806,-3.70146323975352,5.43476199464033,-0.296454661400164,-2.15439234423475,1.38654036366253,-4.87079969146706,4.79745616120148,0.553201214186771,-0.806699140101248,6.8770497961329,0.363138272371736,-1.47996563030097,-2.47459251129823,-0.0800882336499911,-0.765579241003367,3.77512019079707,7.88869493374917,0.447085348998095
1.13111286763899,0.99288486974416,-1.35924475008945,0.0142167837397031,-1.89365560915778,-2.72381153575111,0.809155703536366,1.13941002630052,-5.08904411845268,1.10346718306069,-0.370898188030485,-2.14958514023536,-1.03708140710048,-2.11889385008839,-0.819160197167018,-5.60329806783961,-0.575733115771553,0.13010100954657,2.35093956819643,0.527745379968367
0.602377014677796,-0.159399973774056,1.06395215964699,-0.0581205208366487,-0.937919192850959,-0.416473910674046,-0.416135318328374,0.738454370266899,-4.82529768736509,-0.616095908620231,-0.96162372091242,-3.31230514156094,-0.922040206985984,-1.64166653128176,0.349589426034757,1.48420957223126,-0.907831396387196,-2.08366036678493,0.29955908333684,2.56588231704929
-0.676178652990187,-0.76659690222249,2.1480228055433,0.211534142176799,1.55532624365139,2.7826896277627,-1.92427538575294,0.663313033367087,-2.30923873688229,-3.45596634998452,-1.27052472537082,-2.96633570396221,-0.806161124875032,-0.502705212644729,0.830147666478457,7.97308614956972,-0.0924167337826526,-3.16118925924191,-3.02281431223112,4.69218803494088
1.60702006174807,-2.30349288475977,1.13813037313922,1.2518238402428,0.511311277485972,1.31124083794309,-0.456722245923672,0.581488339397261,-1.03567560236979,-2.25363046752341,-2.1915993740342,1.64394812664689,-1.05191871677291,-0.941618883420257,-0.88980547928493,3.43645037858594,-1.84763851104931,-0.851681608422332,1.65635740454156,4.31276294162199
0.701859400799586,-0.643333437738191,1.09148449645696,-0.762485905078417,-0.00191142438134922,0.63983645588025,-0.131214595984551,1.37303425719462,-1.07633050184503,-0.523087235824623,-0.68108886233291,-0.019074479997342,-0.440005151235039,0.046865787359714,-0.0452123322437792,0.0392755763469976,-0.812219719411525,-0.63958706815618,-0.373634651661385,1.05611923341999
1.28784915334662,-1.45641100638658,0.871654160096786,-0.983073633093634,-0.524317578000264,0.0315960582793357,1.16778392384321,0.160151064792247,3.93909702576049,1.88704885724054,0.156155693360708,4.5066517657674,0.832797406692745,1.75157236916498,-0.254170646691303,-2.82229510037234,-1.2466881163686,1.77259673485875,1.61264908754648,-2.9340764053263
-2.13920689369567,0.901237425059768,-1.22776794497248,0.854321771074308,1.15701982749833,0.441657431590937,-0.133262271371249,-2.89792402204531,5.46309727237257,0.668321836004553,1.8273443904032,1.39254995302285,1.60195529291966,1.60448513833451,0.677394604478929,2.26015757646113,2.07849159845826,1.34753694937578,-1.25634082050044,-3.13244603540003
-0.0665905130792127,0.787385583031704,-0.618979385668458,1.07484724529838,-1.51922724146246,-2.00690440100183,0.0474929755199251,-1.26982463893422,-4.08772039594887,0.647547885345299,-0.0362137023355936,-3.5136459090431,-0.374188243573112,-2.08928522390887,0.336167323145641,0.425314982780407,-0.0288248664275333,-1.10888800271813,1.66127699386761,0.878341314385853
-0.296940747705133,0.529502974385562,-1.59473758612482,2.35519553141377,-0.555955394697274,-1.49410448666519,-0.158462148909199,-2.00471981023295,-2.38759660468908,-0.379175944514516,-0.267114659131355,-1.93385579040685,-0.417560785491039,-2.12407322221312,-0.31341580347689,1.61508551953184,0.363847113868079,-0.376706126854614,2.0613690162656,1.79866076971423
-3.39332876689698,1.69406542090202,2.48548706255071,-3.0698887316625,2.54358333213227,3.80945279615887,-2.09097232475568,1.26023932636528,1.76705724100278,-1.70556144865538,1.713265079878,-4.0933198872746,0.952872853813168,2.81035212313725,2.6579329112376,6.03675914352648,2.59059395039482,-2.59101731181121,-8.68533680050153,-1.14534796432504
-1.62936728306064,1.4943754834086,0.753934564082921,-3.51127404037727,0.628079278418248,0.958299774510141,0.365391829656861,1.08851465478472,4.82629258056381,2.22221413375601,2.52055301472751,0.92050752435838,1.71987744675102,3.59991518539951,1.37254705603358,-3.42649448562541,1.66472522144887,1.21110062456793,-4.33650930207904,-6.11313062330427
0.94010859121079,-1.07419906288569,1.251166102396,0.775897012264279,-0.948426501874694,-0.284157619359083,-0.277490440747587,-0.355158226538275,-3.35766271583736,-0.551768014961476,-1.23115209836948,-1.76581142517767,-0.659735060650762,-1.55520030366574,0.241821175889502,3.02720469130098,-1.39621747156722,-1.77581556015026,1.57818164578035,2.66046715179591
0.362126542751021,-0.894044255368001,-1.36110519383309,4.23511396914611,-0.469284359169431,-1.20676822120551,-0.409958290130441,-3.33560366523955,-2.5097557949062,-1.46509792639494,-1.4074949109214,-1.02718594128647,-0.742596716335459,-3.09933364823436,-0.700984247309509,5.28886927411128,-0.557025576402251,-0.82553590475957,4.08853303944623,4.27355696403073
2.01641716724523,-2.13986982423139,0.844213102298629,-1.87973306741061,1.14899232982297,1.89903435607943,1.02112240810534,2.97198085475721,5.64284422346885,0.129034938704927,-0.674207041467036,7.64168808471195,0.166620447935264,2.83766075054939,-1.52896370498441,-5.0419685959684,-1.52069123508375,2.82230586183456,0.279641931235,-1.66691301503025
